Enter user ID (e.g., 2): video=2.mp4 t=0.266s | yaw=0.00 | pitch=-13.00
video=6.mp4 t=24.005s | yaw=-160.00 | pitch=4.00
video=6.mp4 t=24.105s | yaw=-160.00 | pitch=4.00
video=6.mp4 t=24.205s | yaw=-160.00 | pitch=4.00
video=6.mp4 t=24.306s | yaw=-160.00 | pitch=4.00
video=6.mp4 t=24.406s | yaw=-160.00 | pitch=4.00
video=6.mp4 t=24.507s | yaw=-160.00 | pitch=3.00
video=6.mp4 t=24.607s | yaw=-160.00 | pitch=-1.00
video=6.mp4 t=24.708s | yaw=-158.00 | pitch=-7.00
video=6.mp4 t=24.808s | yaw=-158.00 | pitch=-13.00
video=6.mp4 t=24.909s | yaw=-157.00 | pitch=-17.00
video=6.mp4 t=25.009s | yaw=-156.00 | pitch=-20.00
video=6.mp4 t=25.110s | yaw=-155.00 | pitch=-25.00
video=6.mp4 t=25.210s | yaw=-153.00 | pitch=-31.00
video=6.mp4 t=25.311s | yaw=-150.00 | pitch=-35.00
video=6.mp4 t=25.411s | yaw=-147.00 | pitch=-37.00
video=6.mp4 t=25.512s | yaw=-144.00 | pitch=-39.00
video=6.mp4 t=25.612s | yaw=-143.00 | pitch=-40.00
video=6.mp4 t=25.713s | yaw=-142.00 | pitch=-40.00
video=6.mp4 t=25.814s | yaw=-143.00 | pitch=-40.00
video=6.mp4 t=25.914s | yaw=-143.00 | pitch=-40.00
video=6.mp4 t=26.015s | yaw=-143.00 | pitch=-40.00
video=6.mp4 t=26.115s | yaw=-144.00 | pitch=-39.00
video=6.mp4 t=26.216s | yaw=-144.00 | pitch=-38.00
video=6.mp4 t=26.316s | yaw=-144.00 | pitch=-37.00
video=6.mp4 t=26.417s | yaw=-144.00 | pitch=-37.00
video=6.mp4 t=26.517s | yaw=-144.00 | pitch=-36.00
video=6.mp4 t=26.617s | yaw=-145.00 | pitch=-35.00
video=6.mp4 t=26.718s | yaw=-146.00 | pitch=-33.00
video=6.mp4 t=26.818s | yaw=-147.00 | pitch=-31.00
video=6.mp4 t=26.920s | yaw=-148.00 | pitch=-28.00
video=6.mp4 t=27.019s | yaw=-150.00 | pitch=-25.00
video=6.mp4 t=27.120s | yaw=-152.00 | pitch=-20.00
video=6.mp4 t=27.221s | yaw=-154.00 | pitch=-16.00
video=6.mp4 t=27.321s | yaw=-155.00 | pitch=-11.00
video=6.mp4 t=27.421s | yaw=-156.00 | pitch=-8.00
video=6.mp4 t=27.522s | yaw=-157.00 | pitch=-5.00
video=6.mp4 t=27.622s | yaw=-157.00 | pitch=-3.00
video=6.mp4 t=27.723s | yaw=-157.00 | pitch=-2.00
video=6.mp4 t=27.824s | yaw=-157.00 | pitch=-1.00
video=6.mp4 t=27.924s | yaw=-157.00 | pitch=1.00
video=6.mp4 t=28.025s | yaw=-157.00 | pitch=2.00
video=6.mp4 t=28.126s | yaw=-157.00 | pitch=4.00
video=6.mp4 t=28.226s | yaw=-157.00 | pitch=5.00
video=6.mp4 t=28.327s | yaw=-157.00 | pitch=6.00
video=6.mp4 t=28.428s | yaw=-157.00 | pitch=7.00
video=6.mp4 t=28.528s | yaw=-157.00 | pitch=7.00
video=6.mp4 t=28.629s | yaw=-157.00 | pitch=7.00
video=6.mp4 t=28.729s | yaw=-157.00 | pitch=7.00
video=6.mp4 t=28.830s | yaw=-156.00 | pitch=7.00
video=6.mp4 t=28.930s | yaw=-155.00 | pitch=8.00
video=6.mp4 t=29.031s | yaw=-152.00 | pitch=10.00
video=6.mp4 t=29.131s | yaw=-149.00 | pitch=10.00
video=6.mp4 t=29.232s | yaw=-147.00 | pitch=10.00
video=6.mp4 t=29.333s | yaw=-144.00 | pitch=10.00
video=6.mp4 t=29.444s | yaw=-141.00 | pitch=9.00
video=6.mp4 t=29.544s | yaw=-138.00 | pitch=8.00
video=6.mp4 t=29.645s | yaw=-134.00 | pitch=5.00
video=6.mp4 t=29.746s | yaw=-128.00 | pitch=0.00
video=6.mp4 t=29.846s | yaw=-121.00 | pitch=-8.00
video=6.mp4 t=29.946s | yaw=-112.00 | pitch=-16.00
video=7.mp4 t=0.246s | yaw=0.00 | pitch=0.00
video=7.mp4 t=0.345s | yaw=2.00 | pitch=0.00
video=7.mp4 t=0.445s | yaw=2.00 | pitch=0.00
video=7.mp4 t=0.545s | yaw=2.00 | pitch=-1.00
video=7.mp4 t=0.646s | yaw=2.00 | pitch=-2.00
video=7.mp4 t=0.747s | yaw=5.00 | pitch=-2.00
video=7.mp4 t=0.847s | yaw=8.00 | pitch=-2.00
video=7.mp4 t=0.947s | yaw=12.00 | pitch=1.00
video=7.mp4 t=1.048s | yaw=16.00 | pitch=3.00
video=7.mp4 t=1.149s | yaw=18.00 | pitch=2.00
video=7.mp4 t=1.249s | yaw=19.00 | pitch=1.00
video=7.mp4 t=1.349s | yaw=21.00 | pitch=3.00
video=7.mp4 t=1.450s | yaw=21.00 | pitch=4.00
video=7.mp4 t=1.550s | yaw=21.00 | pitch=4.00
video=7.mp4 t=1.651s | yaw=22.00 | pitch=5.00
video=7.mp4 t=1.752s | yaw=21.00 | pitch=7.00
video=7.mp4 t=1.852s | yaw=22.00 | pitch=10.00
video=7.mp4 t=1.953s | yaw=26.00 | pitch=9.00
video=7.mp4 t=2.053s | yaw=32.00 | pitch=8.00
video=7.mp4 t=2.154s | yaw=39.00 | pitch=8.00
video=7.mp4 t=2.257s | yaw=43.00 | pitch=8.00
video=7.mp4 t=2.358s | yaw=44.00 | pitch=8.00
video=7.mp4 t=2.458s | yaw=46.00 | pitch=7.00
video=7.mp4 t=2.559s | yaw=48.00 | pitch=7.00
video=7.mp4 t=2.660s | yaw=52.00 | pitch=7.00
video=7.mp4 t=2.761s | yaw=58.00 | pitch=7.00
video=7.mp4 t=2.862s | yaw=62.00 | pitch=8.00
video=7.mp4 t=2.962s | yaw=65.00 | pitch=8.00
video=7.mp4 t=3.062s | yaw=67.00 | pitch=8.00
video=7.mp4 t=3.163s | yaw=69.00 | pitch=8.00
video=7.mp4 t=3.263s | yaw=71.00 | pitch=7.00
video=7.mp4 t=3.364s | yaw=73.00 | pitch=7.00
video=7.mp4 t=3.465s | yaw=74.00 | pitch=7.00
video=7.mp4 t=3.565s | yaw=76.00 | pitch=7.00
video=7.mp4 t=3.666s | yaw=79.00 | pitch=7.00
video=7.mp4 t=3.766s | yaw=85.00 | pitch=7.00
video=7.mp4 t=3.866s | yaw=92.00 | pitch=8.00
video=7.mp4 t=3.967s | yaw=96.00 | pitch=8.00
video=7.mp4 t=4.067s | yaw=98.00 | pitch=8.00
video=7.mp4 t=4.168s | yaw=101.00 | pitch=8.00
video=7.mp4 t=4.269s | yaw=103.00 | pitch=7.00
video=7.mp4 t=4.369s | yaw=104.00 | pitch=5.00
video=7.mp4 t=4.469s | yaw=105.00 | pitch=4.00
video=7.mp4 t=4.570s | yaw=105.00 | pitch=4.00
video=7.mp4 t=4.671s | yaw=103.00 | pitch=5.00
video=7.mp4 t=4.771s | yaw=102.00 | pitch=5.00
video=7.mp4 t=4.871s | yaw=101.00 | pitch=5.00
video=7.mp4 t=4.972s | yaw=100.00 | pitch=5.00
video=7.mp4 t=5.073s | yaw=99.00 | pitch=5.00
video=7.mp4 t=5.173s | yaw=98.00 | pitch=6.00
video=7.mp4 t=5.273s | yaw=98.00 | pitch=6.00
video=7.mp4 t=5.374s | yaw=97.00 | pitch=6.00
video=7.mp4 t=5.475s | yaw=96.00 | pitch=5.00
video=7.mp4 t=5.576s | yaw=96.00 | pitch=5.00
video=7.mp4 t=5.677s | yaw=96.00 | pitch=5.00
video=7.mp4 t=5.777s | yaw=94.00 | pitch=5.00
video=7.mp4 t=5.878s | yaw=90.00 | pitch=4.00
video=7.mp4 t=5.978s | yaw=85.00 | pitch=3.00
video=7.mp4 t=6.079s | yaw=81.00 | pitch=2.00
video=7.mp4 t=6.179s | yaw=79.00 | pitch=1.00
video=7.mp4 t=6.279s | yaw=76.00 | pitch=-1.00
video=7.mp4 t=6.380s | yaw=73.00 | pitch=-2.00
video=7.mp4 t=6.481s | yaw=68.00 | pitch=-2.00
video=7.mp4 t=6.582s | yaw=64.00 | pitch=-3.00
video=7.mp4 t=6.682s | yaw=61.00 | pitch=-3.00
video=7.mp4 t=6.782s | yaw=57.00 | pitch=-2.00
video=7.mp4 t=6.883s | yaw=55.00 | pitch=-1.00
video=7.mp4 t=6.983s | yaw=53.00 | pitch=-1.00
video=7.mp4 t=7.083s | yaw=51.00 | pitch=-1.00
video=7.mp4 t=7.184s | yaw=49.00 | pitch=-1.00
video=7.mp4 t=7.285s | yaw=47.00 | pitch=-1.00
video=7.mp4 t=7.386s | yaw=45.00 | pitch=-2.00
video=7.mp4 t=7.486s | yaw=42.00 | pitch=-3.00
video=7.mp4 t=7.586s | yaw=38.00 | pitch=-3.00
video=7.mp4 t=7.687s | yaw=35.00 | pitch=-3.00
video=7.mp4 t=7.787s | yaw=31.00 | pitch=-4.00
video=7.mp4 t=7.888s | yaw=27.00 | pitch=-5.00
video=7.mp4 t=7.988s | yaw=25.00 | pitch=-5.00
video=7.mp4 t=8.089s | yaw=22.00 | pitch=-6.00
video=7.mp4 t=8.189s | yaw=18.00 | pitch=-6.00
video=7.mp4 t=8.290s | yaw=15.00 | pitch=-5.00
video=7.mp4 t=8.390s | yaw=11.00 | pitch=-5.00
video=7.mp4 t=8.491s | yaw=9.00 | pitch=-4.00
video=7.mp4 t=8.591s | yaw=5.00 | pitch=-4.00
video=7.mp4 t=8.692s | yaw=-1.00 | pitch=-2.00
video=7.mp4 t=8.793s | yaw=-6.00 | pitch=0.00
video=7.mp4 t=8.893s | yaw=-12.00 | pitch=2.00
video=7.mp4 t=8.993s | yaw=-17.00 | pitch=3.00
video=7.mp4 t=9.095s | yaw=-22.00 | pitch=3.00
video=7.mp4 t=9.195s | yaw=-25.00 | pitch=4.00
video=7.mp4 t=9.296s | yaw=-26.00 | pitch=4.00
video=7.mp4 t=9.396s | yaw=-29.00 | pitch=5.00
video=7.mp4 t=9.498s | yaw=-33.00 | pitch=6.00
video=7.mp4 t=9.598s | yaw=-38.00 | pitch=6.00
video=7.mp4 t=9.698s | yaw=-42.00 | pitch=5.00
video=7.mp4 t=9.799s | yaw=-46.00 | pitch=5.00
video=7.mp4 t=9.899s | yaw=-49.00 | pitch=5.00
video=7.mp4 t=10.000s | yaw=-52.00 | pitch=5.00
video=7.mp4 t=10.111s | yaw=-55.00 | pitch=5.00
video=7.mp4 t=10.212s | yaw=-57.00 | pitch=5.00
video=7.mp4 t=10.312s | yaw=-58.00 | pitch=4.00
video=7.mp4 t=10.413s | yaw=-59.00 | pitch=4.00
video=7.mp4 t=10.513s | yaw=-60.00 | pitch=3.00
video=7.mp4 t=10.613s | yaw=-59.00 | pitch=2.00
video=7.mp4 t=10.714s | yaw=-58.00 | pitch=0.00
video=7.mp4 t=10.814s | yaw=-56.00 | pitch=-1.00
video=7.mp4 t=10.915s | yaw=-55.00 | pitch=-3.00
video=7.mp4 t=11.015s | yaw=-53.00 | pitch=-4.00
video=7.mp4 t=11.116s | yaw=-52.00 | pitch=-5.00
video=7.mp4 t=11.217s | yaw=-52.00 | pitch=-5.00
video=7.mp4 t=11.317s | yaw=-52.00 | pitch=-5.00
video=7.mp4 t=11.417s | yaw=-51.00 | pitch=-6.00
video=7.mp4 t=11.518s | yaw=-50.00 | pitch=-7.00
video=7.mp4 t=11.619s | yaw=-50.00 | pitch=-6.00
video=7.mp4 t=11.719s | yaw=-51.00 | pitch=-5.00
video=7.mp4 t=11.819s | yaw=-53.00 | pitch=-4.00
video=7.mp4 t=11.920s | yaw=-55.00 | pitch=-4.00
video=7.mp4 t=12.020s | yaw=-57.00 | pitch=-3.00
video=7.mp4 t=12.121s | yaw=-59.00 | pitch=-4.00
video=7.mp4 t=12.221s | yaw=-62.00 | pitch=-10.00
video=7.mp4 t=12.322s | yaw=-64.00 | pitch=-17.00
video=7.mp4 t=12.422s | yaw=-63.00 | pitch=-23.00
video=7.mp4 t=12.523s | yaw=-62.00 | pitch=-29.00
video=7.mp4 t=12.623s | yaw=-60.00 | pitch=-34.00
video=7.mp4 t=12.725s | yaw=-60.00 | pitch=-40.00
video=7.mp4 t=12.825s | yaw=-59.00 | pitch=-46.00
video=7.mp4 t=12.925s | yaw=-58.00 | pitch=-51.00
video=7.mp4 t=13.026s | yaw=-57.00 | pitch=-55.00
video=7.mp4 t=13.127s | yaw=-57.00 | pitch=-58.00
video=7.mp4 t=13.227s | yaw=-59.00 | pitch=-60.00
video=7.mp4 t=13.328s | yaw=-62.00 | pitch=-63.00
video=7.mp4 t=13.428s | yaw=-66.00 | pitch=-66.00
video=7.mp4 t=13.529s | yaw=-69.00 | pitch=-68.00
video=7.mp4 t=13.640s | yaw=-71.00 | pitch=-71.00
video=7.mp4 t=13.741s | yaw=-73.00 | pitch=-72.00
video=7.mp4 t=13.841s | yaw=-74.00 | pitch=-72.00
video=7.mp4 t=13.942s | yaw=-75.00 | pitch=-72.00
video=7.mp4 t=14.042s | yaw=-76.00 | pitch=-69.00
video=7.mp4 t=14.143s | yaw=-75.00 | pitch=-65.00
video=7.mp4 t=14.244s | yaw=-75.00 | pitch=-62.00
video=7.mp4 t=14.344s | yaw=-74.00 | pitch=-58.00
video=7.mp4 t=14.444s | yaw=-73.00 | pitch=-55.00
video=7.mp4 t=14.545s | yaw=-72.00 | pitch=-52.00
video=7.mp4 t=14.646s | yaw=-72.00 | pitch=-50.00
video=7.mp4 t=14.746s | yaw=-73.00 | pitch=-49.00
video=7.mp4 t=14.847s | yaw=-74.00 | pitch=-49.00
video=7.mp4 t=14.947s | yaw=-73.00 | pitch=-49.00
video=7.mp4 t=15.048s | yaw=-73.00 | pitch=-50.00
video=7.mp4 t=15.148s | yaw=-72.00 | pitch=-49.00
video=7.mp4 t=15.249s | yaw=-72.00 | pitch=-49.00
video=7.mp4 t=15.349s | yaw=-71.00 | pitch=-48.00
video=7.mp4 t=15.449s | yaw=-71.00 | pitch=-46.00
video=7.mp4 t=15.550s | yaw=-73.00 | pitch=-44.00
video=7.mp4 t=15.651s | yaw=-75.00 | pitch=-40.00
video=7.mp4 t=15.751s | yaw=-78.00 | pitch=-36.00
video=7.mp4 t=15.851s | yaw=-82.00 | pitch=-31.00
video=7.mp4 t=15.952s | yaw=-86.00 | pitch=-27.00
video=7.mp4 t=16.052s | yaw=-90.00 | pitch=-23.00
video=7.mp4 t=16.153s | yaw=-94.00 | pitch=-20.00
video=7.mp4 t=16.254s | yaw=-99.00 | pitch=-16.00
video=7.mp4 t=16.354s | yaw=-103.00 | pitch=-12.00
video=7.mp4 t=16.454s | yaw=-106.00 | pitch=-9.00
video=7.mp4 t=16.555s | yaw=-109.00 | pitch=-7.00
video=7.mp4 t=16.656s | yaw=-110.00 | pitch=-5.00
video=7.mp4 t=16.756s | yaw=-112.00 | pitch=-4.00
video=7.mp4 t=16.857s | yaw=-113.00 | pitch=-2.00
video=7.mp4 t=16.957s | yaw=-114.00 | pitch=-1.00
video=7.mp4 t=17.058s | yaw=-115.00 | pitch=0.00
video=7.mp4 t=17.159s | yaw=-116.00 | pitch=1.00
video=7.mp4 t=17.259s | yaw=-116.00 | pitch=2.00
video=7.mp4 t=17.360s | yaw=-116.00 | pitch=2.00
video=7.mp4 t=17.461s | yaw=-115.00 | pitch=2.00
video=7.mp4 t=17.561s | yaw=-115.00 | pitch=2.00
video=7.mp4 t=17.662s | yaw=-114.00 | pitch=2.00
video=7.mp4 t=17.762s | yaw=-114.00 | pitch=2.00
video=7.mp4 t=17.863s | yaw=-115.00 | pitch=2.00
video=7.mp4 t=17.963s | yaw=-115.00 | pitch=2.00
video=7.mp4 t=18.064s | yaw=-115.00 | pitch=3.00
video=7.mp4 t=18.164s | yaw=-117.00 | pitch=3.00
video=7.mp4 t=18.265s | yaw=-119.00 | pitch=3.00
video=7.mp4 t=18.366s | yaw=-121.00 | pitch=3.00
video=7.mp4 t=18.466s | yaw=-124.00 | pitch=3.00
video=7.mp4 t=18.566s | yaw=-127.00 | pitch=4.00
video=7.mp4 t=18.667s | yaw=-130.00 | pitch=5.00
video=7.mp4 t=18.767s | yaw=-133.00 | pitch=5.00
video=7.mp4 t=18.868s | yaw=-136.00 | pitch=6.00
video=7.mp4 t=18.968s | yaw=-137.00 | pitch=7.00
video=7.mp4 t=19.069s | yaw=-138.00 | pitch=7.00
video=7.mp4 t=19.170s | yaw=-137.00 | pitch=6.00
video=7.mp4 t=19.270s | yaw=-137.00 | pitch=6.00
video=7.mp4 t=19.370s | yaw=-135.00 | pitch=6.00
video=7.mp4 t=19.471s | yaw=-133.00 | pitch=6.00
video=7.mp4 t=19.571s | yaw=-131.00 | pitch=7.00
video=7.mp4 t=19.672s | yaw=-129.00 | pitch=8.00
video=7.mp4 t=19.772s | yaw=-127.00 | pitch=8.00
video=7.mp4 t=19.873s | yaw=-125.00 | pitch=7.00
video=7.mp4 t=19.973s | yaw=-122.00 | pitch=7.00
video=7.mp4 t=20.074s | yaw=-117.00 | pitch=6.00
video=7.mp4 t=20.174s | yaw=-114.00 | pitch=6.00
video=7.mp4 t=20.275s | yaw=-111.00 | pitch=5.00
video=7.mp4 t=20.375s | yaw=-108.00 | pitch=6.00
video=7.mp4 t=20.476s | yaw=-105.00 | pitch=6.00
video=7.mp4 t=20.576s | yaw=-102.00 | pitch=7.00
video=7.mp4 t=20.677s | yaw=-98.00 | pitch=9.00
video=7.mp4 t=20.778s | yaw=-91.00 | pitch=14.00
video=7.mp4 t=20.878s | yaw=-84.00 | pitch=19.00
video=7.mp4 t=20.978s | yaw=-78.00 | pitch=25.00
video=7.mp4 t=21.079s | yaw=-70.00 | pitch=29.00
video=7.mp4 t=21.180s | yaw=-64.00 | pitch=31.00
video=7.mp4 t=21.291s | yaw=-62.00 | pitch=30.00
video=7.mp4 t=21.392s | yaw=-63.00 | pitch=28.00
video=7.mp4 t=21.492s | yaw=-63.00 | pitch=24.00
video=7.mp4 t=21.592s | yaw=-62.00 | pitch=21.00
video=7.mp4 t=21.694s | yaw=-62.00 | pitch=18.00
video=7.mp4 t=21.794s | yaw=-61.00 | pitch=16.00
video=7.mp4 t=21.895s | yaw=-61.00 | pitch=14.00
video=7.mp4 t=21.995s | yaw=-60.00 | pitch=12.00
video=7.mp4 t=22.096s | yaw=-58.00 | pitch=10.00
video=7.mp4 t=22.196s | yaw=-54.00 | pitch=8.00
video=7.mp4 t=22.297s | yaw=-50.00 | pitch=7.00
video=7.mp4 t=22.398s | yaw=-46.00 | pitch=9.00
video=7.mp4 t=22.498s | yaw=-44.00 | pitch=11.00
video=7.mp4 t=22.598s | yaw=-41.00 | pitch=12.00
video=7.mp4 t=22.699s | yaw=-40.00 | pitch=13.00
video=7.mp4 t=22.800s | yaw=-39.00 | pitch=13.00
video=7.mp4 t=22.900s | yaw=-38.00 | pitch=13.00
video=7.mp4 t=23.002s | yaw=-37.00 | pitch=13.00
video=7.mp4 t=23.102s | yaw=-35.00 | pitch=12.00
video=7.mp4 t=23.202s | yaw=-34.00 | pitch=10.00
video=7.mp4 t=23.303s | yaw=-35.00 | pitch=8.00
video=7.mp4 t=23.403s | yaw=-38.00 | pitch=5.00
video=7.mp4 t=23.504s | yaw=-40.00 | pitch=4.00
video=7.mp4 t=23.604s | yaw=-41.00 | pitch=3.00
video=7.mp4 t=23.705s | yaw=-41.00 | pitch=2.00
video=7.mp4 t=23.806s | yaw=-43.00 | pitch=0.00
video=7.mp4 t=23.906s | yaw=-47.00 | pitch=-1.00
video=7.mp4 t=24.006s | yaw=-52.00 | pitch=0.00
video=7.mp4 t=24.108s | yaw=-56.00 | pitch=0.00
video=7.mp4 t=24.207s | yaw=-60.00 | pitch=0.00
video=7.mp4 t=24.308s | yaw=-62.00 | pitch=0.00
video=7.mp4 t=24.409s | yaw=-63.00 | pitch=0.00
video=7.mp4 t=24.509s | yaw=-64.00 | pitch=-1.00
video=7.mp4 t=24.610s | yaw=-66.00 | pitch=-1.00
video=7.mp4 t=24.710s | yaw=-68.00 | pitch=-1.00
video=7.mp4 t=24.811s | yaw=-70.00 | pitch=-1.00
video=7.mp4 t=24.911s | yaw=-72.00 | pitch=-1.00
video=7.mp4 t=25.011s | yaw=-74.00 | pitch=-1.00
video=7.mp4 t=25.112s | yaw=-75.00 | pitch=-1.00
video=7.mp4 t=25.213s | yaw=-77.00 | pitch=-1.00
video=7.mp4 t=25.313s | yaw=-79.00 | pitch=-1.00
video=7.mp4 t=25.414s | yaw=-81.00 | pitch=-1.00
video=7.mp4 t=25.514s | yaw=-85.00 | pitch=-1.00
video=7.mp4 t=25.615s | yaw=-87.00 | pitch=-1.00
video=7.mp4 t=25.715s | yaw=-89.00 | pitch=-1.00
video=7.mp4 t=25.816s | yaw=-91.00 | pitch=-1.00
video=7.mp4 t=25.916s | yaw=-90.00 | pitch=-2.00
video=7.mp4 t=26.017s | yaw=-81.00 | pitch=-3.00
video=7.mp4 t=26.117s | yaw=-68.00 | pitch=-4.00
video=7.mp4 t=26.217s | yaw=-55.00 | pitch=-5.00
video=7.mp4 t=26.318s | yaw=-42.00 | pitch=-7.00
video=7.mp4 t=26.419s | yaw=-30.00 | pitch=-9.00
video=7.mp4 t=26.520s | yaw=-19.00 | pitch=-8.00
video=7.mp4 t=26.620s | yaw=-9.00 | pitch=-7.00
video=7.mp4 t=26.720s | yaw=0.00 | pitch=-5.00
video=7.mp4 t=26.821s | yaw=8.00 | pitch=-4.00
video=7.mp4 t=26.922s | yaw=15.00 | pitch=-4.00
video=7.mp4 t=27.022s | yaw=21.00 | pitch=-4.00
video=7.mp4 t=27.122s | yaw=26.00 | pitch=-3.00
video=7.mp4 t=27.223s | yaw=29.00 | pitch=-3.00
video=7.mp4 t=27.323s | yaw=32.00 | pitch=-3.00
video=7.mp4 t=27.424s | yaw=35.00 | pitch=-2.00
video=7.mp4 t=27.524s | yaw=38.00 | pitch=-2.00
video=7.mp4 t=27.625s | yaw=40.00 | pitch=-1.00
video=7.mp4 t=27.726s | yaw=43.00 | pitch=-1.00
video=7.mp4 t=27.826s | yaw=45.00 | pitch=0.00
video=7.mp4 t=27.927s | yaw=47.00 | pitch=0.00
video=7.mp4 t=28.028s | yaw=50.00 | pitch=0.00
video=7.mp4 t=28.128s | yaw=53.00 | pitch=-1.00
video=7.mp4 t=28.229s | yaw=57.00 | pitch=-1.00
video=7.mp4 t=28.329s | yaw=60.00 | pitch=-1.00
video=7.mp4 t=28.430s | yaw=62.00 | pitch=0.00
video=7.mp4 t=28.531s | yaw=64.00 | pitch=-2.00
video=7.mp4 t=28.631s | yaw=65.00 | pitch=-8.00
video=7.mp4 t=28.731s | yaw=65.00 | pitch=-14.00
video=7.mp4 t=28.832s | yaw=65.00 | pitch=-18.00
video=7.mp4 t=28.933s | yaw=64.00 | pitch=-21.00
video=7.mp4 t=29.033s | yaw=65.00 | pitch=-23.00
video=7.mp4 t=29.133s | yaw=66.00 | pitch=-25.00
video=7.mp4 t=29.234s | yaw=67.00 | pitch=-27.00
video=7.mp4 t=29.334s | yaw=67.00 | pitch=-29.00
video=7.mp4 t=29.435s | yaw=67.00 | pitch=-31.00
video=7.mp4 t=29.535s | yaw=66.00 | pitch=-33.00
video=7.mp4 t=29.636s | yaw=67.00 | pitch=-32.00
video=7.mp4 t=29.736s | yaw=70.00 | pitch=-32.00
video=7.mp4 t=29.837s | yaw=74.00 | pitch=-32.00
video=7.mp4 t=29.937s | yaw=76.00 | pitch=-32.00
video=8.mp4 t=0.242s | yaw=0.00 | pitch=2.00
video=8.mp4 t=0.343s | yaw=1.00 | pitch=2.00
video=8.mp4 t=0.453s | yaw=1.00 | pitch=2.00
video=8.mp4 t=0.553s | yaw=1.00 | pitch=3.00
video=8.mp4 t=0.654s | yaw=1.00 | pitch=3.00
video=8.mp4 t=0.754s | yaw=2.00 | pitch=2.00
video=8.mp4 t=0.855s | yaw=3.00 | pitch=2.00
video=8.mp4 t=0.956s | yaw=2.00 | pitch=2.00
video=8.mp4 t=1.056s | yaw=1.00 | pitch=2.00
video=8.mp4 t=1.157s | yaw=0.00 | pitch=2.00
video=8.mp4 t=1.257s | yaw=0.00 | pitch=1.00
video=8.mp4 t=1.357s | yaw=0.00 | pitch=1.00
video=8.mp4 t=1.458s | yaw=0.00 | pitch=1.00
video=8.mp4 t=1.559s | yaw=0.00 | pitch=1.00
video=8.mp4 t=1.659s | yaw=0.00 | pitch=1.00
video=8.mp4 t=1.761s | yaw=0.00 | pitch=1.00
video=8.mp4 t=1.861s | yaw=1.00 | pitch=1.00
video=8.mp4 t=1.961s | yaw=4.00 | pitch=0.00
video=8.mp4 t=2.062s | yaw=12.00 | pitch=-3.00
video=8.mp4 t=2.162s | yaw=19.00 | pitch=-6.00
video=8.mp4 t=2.267s | yaw=24.00 | pitch=-6.00
video=8.mp4 t=2.368s | yaw=28.00 | pitch=-5.00
video=8.mp4 t=2.468s | yaw=31.00 | pitch=-5.00
video=8.mp4 t=2.568s | yaw=34.00 | pitch=-5.00
video=8.mp4 t=2.669s | yaw=35.00 | pitch=-5.00
video=8.mp4 t=2.769s | yaw=37.00 | pitch=-4.00
video=8.mp4 t=2.870s | yaw=39.00 | pitch=-4.00
video=8.mp4 t=2.971s | yaw=42.00 | pitch=-4.00
video=8.mp4 t=3.071s | yaw=44.00 | pitch=-4.00
video=8.mp4 t=3.172s | yaw=47.00 | pitch=-3.00
video=8.mp4 t=3.273s | yaw=48.00 | pitch=-2.00
video=8.mp4 t=3.373s | yaw=48.00 | pitch=-2.00
video=8.mp4 t=3.473s | yaw=48.00 | pitch=-2.00
video=8.mp4 t=3.574s | yaw=48.00 | pitch=-2.00
video=8.mp4 t=3.674s | yaw=47.00 | pitch=-2.00
video=8.mp4 t=3.775s | yaw=47.00 | pitch=-2.00
video=8.mp4 t=3.875s | yaw=46.00 | pitch=-3.00
video=8.mp4 t=3.976s | yaw=46.00 | pitch=-3.00
video=8.mp4 t=4.076s | yaw=46.00 | pitch=-3.00
video=8.mp4 t=4.177s | yaw=46.00 | pitch=-3.00
video=8.mp4 t=4.277s | yaw=47.00 | pitch=-3.00
video=8.mp4 t=4.378s | yaw=47.00 | pitch=-3.00
video=8.mp4 t=4.478s | yaw=47.00 | pitch=-3.00
video=8.mp4 t=4.579s | yaw=48.00 | pitch=-3.00
video=8.mp4 t=4.679s | yaw=47.00 | pitch=-3.00
video=8.mp4 t=4.780s | yaw=47.00 | pitch=-3.00
video=8.mp4 t=4.880s | yaw=47.00 | pitch=-3.00
video=8.mp4 t=4.981s | yaw=46.00 | pitch=-3.00
video=8.mp4 t=5.081s | yaw=45.00 | pitch=-3.00
video=8.mp4 t=5.182s | yaw=43.00 | pitch=-3.00
video=8.mp4 t=5.282s | yaw=41.00 | pitch=-3.00
video=8.mp4 t=5.383s | yaw=39.00 | pitch=-3.00
video=8.mp4 t=5.484s | yaw=38.00 | pitch=-4.00
video=8.mp4 t=5.585s | yaw=36.00 | pitch=-4.00
video=8.mp4 t=5.686s | yaw=35.00 | pitch=-4.00
video=8.mp4 t=5.798s | yaw=35.00 | pitch=-4.00
video=8.mp4 t=5.898s | yaw=34.00 | pitch=-4.00
video=8.mp4 t=5.999s | yaw=34.00 | pitch=-4.00
video=8.mp4 t=6.099s | yaw=34.00 | pitch=-4.00
video=8.mp4 t=6.200s | yaw=34.00 | pitch=-4.00
video=8.mp4 t=6.300s | yaw=34.00 | pitch=-4.00
video=8.mp4 t=6.401s | yaw=35.00 | pitch=-4.00
video=8.mp4 t=6.501s | yaw=35.00 | pitch=-4.00
video=8.mp4 t=6.602s | yaw=35.00 | pitch=-4.00
video=8.mp4 t=6.702s | yaw=35.00 | pitch=-4.00
